# Polydeg Primitive/conservative-variables-mean std
3.0	0.9636780241168179	0.009656139555399275
4.0	0.9263561536781849	0.01142908142893183
5.0	0.8766964036402805	0.0250224482474849
6.0	0.8733426087088202	0.020353087945522295
7.0	0.8251647390166446	0.015890193881996643
8.0	0.8162726088268759	0.014194879920707986
9.0	0.787278376169879	0.014974600585112194
10.0	0.7972682262394255	0.01980167075466647
11.0	0.7867384233275764	0.03167910014580829
12.0	0.7936721885848421	0.025837874970401485
13.0	0.807027970415955	0.022479229131610882
14.0	0.7865725595008976	0.017624153310925334
15.0	0.7874979078351397	0.015781019251945447
