# Polydeg Primitive/conservative-variables-mean std
3.0	0.8449900476318963	0.01596981480812135
4.0	0.8124452827595227	0.013190119318483823
5.0	0.8165488425571502	0.025607147540448055
6.0	0.8160082227045619	0.017401860593273644
7.0	0.8077129876104157	0.012026967828394335
8.0	0.7948620286245336	0.008580971022109682
9.0	0.8094228442495752	0.010506073355642015
10.0	0.8168904030219344	0.00594259978832721
11.0	0.81084918968984	0.004230613788983691
12.0	0.8086866447566168	0.009649206543552145
13.0	0.7890249849416943	0.04895503367564109
14.0	0.8311353542055012	0.02624648967630202
15.0	0.8470610610973999	0.02907097074372502
