# Polydeg Primitive/conservative-variables-mean std
3.0	0.8615439478621015	0.013619285419977584
4.0	0.8606334991992881	0.02689991067958831
5.0	0.8518100138440968	0.013820139697889089
6.0	0.857288575126663	0.010681318189173202
7.0	0.8618966850155071	0.006757797198504637
8.0	0.8635706586055628	0.005486852445700076
9.0	0.8645982059029559	0.0037954626983050573
10.0	0.8777979704510188	0.0028751811365893597
11.0	0.8645752553183403	0.0021464178272498527
12.0	0.9022845352078697	0.0030819867160916292
13.0	0.8611868069612152	0.0019895838614846515
14.0	0.8466259436873882	0.0018452394074981676
15.0	0.8212702180849837	0.00139644769523931
