# Polydeg Precomputed logarithms/primitive-variables-mean std
3.0	0.9802543450295587	0.018376739962495035
4.0	0.9460417748851434	0.03302038992443485
5.0	0.9580951083480029	0.019965964021756155
6.0	0.9501301949355411	0.05605636153287638
7.0	0.9224925761133936	0.008504511446903553
8.0	0.925273253015892	0.011345393655557484
9.0	0.9259454879493042	0.014717604277092226
10.0	0.9360415104243743	0.011519125253382823
11.0	0.9275535191208084	0.003922095692145261
12.0	0.8937851673774952	0.010926249418651373
13.0	0.9366669211293657	0.012199581854661589
14.0	0.9360948691925853	0.011263062309016013
15.0	0.9804967607822496	0.014820356563383838
