# Polydeg Precomputed logarithms/primitive-variables-mean std
3.0	1.0627525008181948	0.022540726285522988
4.0	0.9532053785281839	0.025126725571934908
5.0	0.9914353955974199	0.021351743685173917
6.0	0.9920246147233731	0.016958251885121397
7.0	0.9036266934866868	0.018464155450670202
8.0	0.9644366090922963	0.03126344284490538
9.0	0.9374728257588787	0.027838470008211724
10.0	0.9403460003757014	0.026984610085155465
11.0	0.9671511961202957	0.020022436651659113
12.0	0.9420541366439644	0.016456152720616967
13.0	0.9544250405403266	0.016201533746235283
14.0	0.9343743455625921	0.01255161055009693
15.0	0.9235290006561564	0.01105979307995162
