# Polydeg Precomputed logarithms/primitive-variables-mean std
3.0	0.4120432908570439	0.012263864029031695
4.0	0.3817348658266084	0.012772315422469753
5.0	0.34382953040890996	0.006451328531302501
6.0	0.33040876714958345	0.004504907630106294
7.0	0.32819539691068667	0.002952836797944997
8.0	0.3232670294305618	0.00707225914943688
9.0	0.3292483043690242	0.015411455364180366
10.0	0.32605501071835896	0.01754523076116615
11.0	0.3314152078238781	0.019741979049380312
12.0	0.3353063310080789	0.016380753450049256
13.0	0.3413309414421667	0.0021115688489530405
14.0	0.3383507304884408	0.007102674640569885
15.0	0.33926738230285564	0.0008549502404432965
