# Polydeg Precomputed logarithms/primitive-variables-mean std
3.0	0.6822770394240433	0.01655181284091479
4.0	0.759752122069925	0.0205461435552334
5.0	0.5477202867164764	0.009831774423062614
6.0	0.5891825059473565	0.011458671289036371
7.0	0.4576553971343626	0.011078368459775457
8.0	0.5379977918964503	0.02273225387473783
9.0	0.4332227120988509	0.014655143649237076
10.0	0.4829465183467549	0.032229608887626174
11.0	0.44213342829605135	0.009655624099086138
12.0	0.4576645261747033	0.00867621152573565
13.0	0.4264685405135042	0.007180959438601509
14.0	0.45930032788485475	0.015303467734199215
15.0	0.43210268912819433	0.005403069174139921
