# Polydeg	TreeMesh-mean	std	StructuredMesh-mean	std	P4estMesh-mean	std
3.0	0.7098347031445295	0.0019484532440738522	0.5175980531997414	0.001463166550972036	0.5313222649112258	0.0008433405026969734
4.0	0.682767629488845	0.006458175050754416	0.4881705067930732	0.004454356274176971	0.5072052201367301	0.0030160508150840347
5.0	0.6616085954283875	0.008513972909226203	0.473442271172484	0.001324593951501089	0.4554742830606128	0.003090447849481425
6.0	0.6470510763092279	0.0072122485406522704	0.4280556091767876	0.0018904491941017544	0.46617835468830193	0.008306942043849951
7.0	0.6097675984303801	0.021923380612316943	0.4541590037674089	0.008279700476960543	0.45991608244908805	0.010775804661762972
8.0	0.6258319661812666	0.003272889966926135	0.4540269632801801	0.0033393695421470864	0.47269469951938203	0.014240924375778152
9.0	0.6351134738244715	0.00381192790210606	0.4525230173955599	0.0013171348195571474	0.4608411535957538	0.0019919048314033503
10.0	0.6466751848959138	0.005087600018289529	0.44833688809784034	0.0006291102308631504	0.45513558127020454	0.004949146102256056
11.0	0.6457042041855607	0.00773704551685538	0.4510514369300777	0.0069820373037806594	0.44769963819381703	0.00664914610857596
12.0	0.6494216768715144	0.014282553444655658	0.47102062905557707	0.005438306800912438	0.46542033969486246	0.005710566536361531
13.0	0.6373902947749612	0.001201051505342307	0.4623415498886026	0.0003002499569611319	0.46302797561682413	0.0057644385252960395
14.0	0.6387654596029804	0.0016305747863280718	0.4927843046942062	0.016864715102128464	0.4684809071500998	9.683834639294027e-5
15.0	0.6552079229520035	0.004252431556736114	0.45602012966744254	0.00040690784063041817	0.46176102522317064	0.00654535704770746
